person_id,name,team_id,team,team_abbreviation,position,rank,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides
441317,Theo Bongonda,285023_20014,Congo DR,COD,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
405530,Zion Suzuki,285023_43819,Japan,JPN,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
480983,Zineddine Belaid,285023_43843,Algeria,ALG,DF,744,0.0,0.0,0.0,0.0,0.0,1.0
481181,Arya Yousefi,285023_43817,IR Iran,IRN,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
511710,Tomoki Hayakawa,285023_43819,Japan,JPN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
356673,Lucas Mendes,285023_43834,Qatar,QAT,DF,744,0.0,0.0,0.0,0.0,0.0,1.0
380007,Alireza Beiranvand,285023_43817,IR Iran,IRN,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
464374,Bae Junho,285023_43822,Korea Republic,KOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
522842,Mladen Jurkas,285023_44037,Bosnia and Herzegovina,BIH,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
466361,Roshon Van Eijma,285023_1895293,Curaçao,CUW,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
401023,Joshua Brenet,285023_1895293,Curaçao,CUW,DF,744,0.0,1.0,0.0,0.0,0.0,1.0
482984,Haris Tabakovic,285023_44037,Bosnia and Herzegovina,BIH,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
477862,Gilson Benchimol,285023_43850,Cabo Verde,CPV,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
433365,Aymen Dahmen,285023_43888,Tunisia,TUN,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
482780,Kelvin Pires,285023_43850,Cabo Verde,CPV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448821,Mory Diaw,285023_43879,Senegal,SEN,GK,744,0.0,2.0,0.0,0.0,0.0,0.0
494349,Benjamin Asare,285023_43860,Ghana,GHA,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
419225,Bradley Cross,285023_43883,South Africa,RSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
394993,Duckens Nazon,285023_43908,Haiti,HAI,FW,744,0.0,1.0,1.0,0.0,0.0,0.0
430465,Ibrahim Adel,285023_43855,Egypt,EGY,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
486268,Emmanuel Agbadou,285023_43854,Côte d'Ivoire,CIV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
506124,Tarek Alaa,285023_43855,Egypt,EGY,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
499800,Mamadou Sarr,285023_43879,Senegal,SEN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
386473,Lawrence Ati Zigi,285023_43860,Ghana,GHA,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
464133,Elye Wahi,285023_43854,Côte d'Ivoire,CIV,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
402820,Song Bumkeun,285023_43822,Korea Republic,KOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
430822,Amad Diallo,285023_43854,Côte d'Ivoire,CIV,FW,744,0.0,2.0,0.0,0.0,0.0,1.0
356956,Yassine Bounou,285023_43872,Morocco,MAR,GK,744,0.0,4.0,0.0,0.0,0.0,0.0
520246,Raed Chikhaoui,285023_43888,Tunisia,TUN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441336,Abdul Mumin,285023_43860,Ghana,GHA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448607,Chadi Riad,285023_43872,Morocco,MAR,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
424556,Carl Sainte,285023_43908,Haiti,HAI,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
466853,Josue Duverger,285023_43908,Haiti,HAI,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
335807,Jean Michael Seri,285023_43854,Côte d'Ivoire,CIV,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
466382,Trevor Doornbusch,285023_1895293,Curaçao,CUW,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
491228,Martin Zlomislic,285023_44037,Bosnia and Herzegovina,BIH,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
466352,Kenji Gorre,285023_1895293,Curaçao,CUW,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
466346,Brandley Kuwas,285023_1895293,Curaçao,CUW,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
489523,Armin Gigovic,285023_44037,Bosnia and Herzegovina,BIH,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
485324,Arjany Martha,285023_1895293,Curaçao,CUW,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
407343,Ghislain Konan,285023_43854,Côte d'Ivoire,CIV,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
419172,Evan Ndicka,285023_43854,Côte d'Ivoire,CIV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
477833,Joris Kayembe,285023_20014,Congo DR,COD,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
477770,Pico Lopes,285023_43850,Cabo Verde,CPV,DF,744,0.0,3.0,0.0,0.0,0.0,0.0
441241,Orlando Mosquera,285023_43914,Panama,PAN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
215285,Guillermo Ochoa,285023_43911,Mexico,MEX,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
360642,Camilo Vargas,285023_43926,Colombia,COL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448299,Anthony Valencia,285023_43927,Ecuador,ECU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
486390,Max Arfsten,285023_43921,USA,USA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
463125,Ramon Sosa,285023_43928,Paraguay,PAR,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
390276,Haji Wright,285023_43921,USA,USA,FW,744,0.0,0.0,0.0,0.0,0.0,1.0
395552,Yerry Mina,285023_43926,Colombia,COL,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
406135,Cesar Huerta,285023_43911,Mexico,MEX,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
267702,Luis Mejia,285023_43914,Panama,PAN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
368664,Sergio Rochet,285023_43930,Uruguay,URU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
476345,Willer Ditta,285023_43926,Colombia,COL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
430766,Alexis Vega,285023_43911,Mexico,MEX,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
402904,Santiago Bueno,285023_43930,Uruguay,URU,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
269058,James Rodriguez,285023_43926,Colombia,COL,MF,744,0.0,5.0,0.0,0.0,0.0,0.0
425701,Johan Vasquez,285023_43911,Mexico,MEX,DF,744,0.0,2.0,1.0,0.0,0.0,0.0
506481,Keeto Thermoncy,285023_43908,Haiti,HAI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
402934,Marcos Senesi,285023_43922,Argentina,ARG,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
439956,Facundo Pellistri,285023_43930,Uruguay,URU,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
419002,Moises Ramirez,285023_43927,Ecuador,ECU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448295,Gonzalo Valle,285023_43927,Ecuador,ECU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
344582,Roderick Miller,285023_43914,Panama,PAN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
425804,Saleh Alshehri,285023_43835,Saudi Arabia,KSA,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
394824,Geronimo Rulli,285023_43922,Argentina,ARG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
318647,Gatito Fernandez,285023_43928,Paraguay,PAR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
489849,Juan Portilla,285023_43926,Colombia,COL,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
402979,Felix Torres,285023_43927,Ecuador,ECU,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
394829,Fabian Balbuena,285023_43928,Paraguay,PAR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
506483,Yassin Fortune,285023_43908,Haiti,HAI,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
464546,Chris Brady,285023_43921,USA,USA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
308370,Alisson,285023_43924,Brazil,BRA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
520068,Mohammad Abughoush,285023_43820,Jordan,JOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
481183,Akam Hashim,285023_43818,Iraq,IRQ,DF,744,0.0,3.0,0.0,0.0,0.0,0.0
274281,Kim Seunggyu,285023_43822,Korea Republic,KOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
477829,Dylan Batubinsika,285023_20014,Congo DR,COD,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
406281,Cj Dos Santos,285023_43850,Cabo Verde,CPV,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
397894,Yazeed Abulaila,285023_43820,Jordan,JOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
45191,Mohammad Aldaoud,285023_43820,Jordan,JOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
434024,Munaf Younus,285023_43818,Iraq,IRQ,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
520070,Melvin Mastil,285023_43843,Algeria,ALG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
511010,Samir Chergui,285023_43843,Algeria,ALG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
419303,Moteb Alharbi,285023_43835,Saudi Arabia,KSA,DF,744,0.0,4.0,0.0,0.0,0.0,0.0
403305,Keisuke Osako,285023_43819,Japan,JPN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
512127,Achref Abada,285023_43843,Algeria,ALG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433600,Mohamed Amine Tougai,285023_43843,Algeria,ALG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
477847,Steven Moreira,285023_43850,Cabo Verde,CPV,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
473062,Emiliano Martinez,285023_43930,Uruguay,URU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
463661,Valentin Barco,285023_43922,Argentina,ARG,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
332897,Rodrigo Aguirre,285023_43930,Uruguay,URU,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
332946,Marquinhos,285023_43924,Brazil,BRA,DF,744,0.0,2.0,0.0,0.0,0.0,1.0
447991,Gaston Olveira,285023_43928,Paraguay,PAR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
372342,Ismael Diaz,285023_43914,Panama,PAN,MF,744,0.0,0.0,0.0,0.0,0.0,2.0
418881,Cucho Hernandez,285023_43926,Colombia,COL,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
368655,Jose Maria Gimenez,285023_43930,Uruguay,URU,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
229498,Fernando Muslera,285023_43930,Uruguay,URU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
269514,Anibal Godoy,285023_43914,Panama,PAN,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
356704,Juan Quintero,285023_43926,Colombia,COL,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
470759,Kevin Castano,285023_43926,Colombia,COL,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
441402,Cesar Samudio,285023_43914,Panama,PAN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
406205,Braian Ojeda,285023_43928,Paraguay,PAR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
448217,Matt Turner,285023_43921,USA,USA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
506335,Moutaz Neffati,285023_43888,Tunisia,TUN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448402,Joel Waterman,285023_43899,Canada,CAN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
514070,Alfie Jones,285023_43899,Canada,CAN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
494246,Sipho Chaine,285023_43883,South Africa,RSA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
433361,Anis Slimane,285023_43888,Tunisia,TUN,MF,744,0.0,0.0,0.0,0.0,0.0,2.0
307849,Son Heungmin,285023_43822,Korea Republic,KOR,FW,744,0.0,4.0,0.0,0.0,0.0,2.0
389879,Luca Zidane,285023_43843,Algeria,ALG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
373344,Garry Rodrigues,285023_43850,Cabo Verde,CPV,MF,744,0.0,0.0,0.0,0.0,0.0,2.0
429600,Lee Donggyeong,285023_43822,Korea Republic,KOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
416056,Meshaal Barsham,285023_43834,Qatar,QAT,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
477864,Aaron Tshibola,285023_20014,Congo DR,COD,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
419326,Ali Majrashi,285023_43835,Saudi Arabia,KSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
475921,Amirmohammad Razaghinia,285023_43817,IR Iran,IRN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
433571,Ahmed Basil,285023_43818,Iraq,IRQ,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
433526,Mohammad Abuhasheesh,285023_43820,Jordan,JOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
297266,Stopira,285023_43850,Cabo Verde,CPV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
522282,Cho Wije,285023_43822,Korea Republic,KOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
314255,Hossein Hosseini,285023_43817,IR Iran,IRN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
512132,Adil Boulbina,285023_43843,Algeria,ALG,FW,744,0.0,0.0,0.0,0.0,0.0,1.0
494429,Danial Iri,285023_43817,IR Iran,IRN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
419287,Nawaf Alaqidi,285023_43835,Saudi Arabia,KSA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
512791,Issa Laye,285023_43834,Qatar,QAT,DF,744,0.0,3.0,0.0,0.0,0.0,0.0
514171,Matthieu Epolo,285023_20014,Congo DR,COD,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494506,Jehad Thikri,285023_43835,Saudi Arabia,KSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
347085,Jalal Hassan,285023_43818,Iraq,IRQ,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
448586,Oh Hyeongyu,285023_43822,Korea Republic,KOR,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
430512,Aiman Yahya,285023_43835,Saudi Arabia,KSA,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
386347,Akram Afif,285023_43834,Qatar,QAT,FW,744,0.0,4.0,0.0,0.0,0.0,2.0
520218,Kento Shiogai,285023_43819,Japan,JPN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
466865,Derrick Etienne,285023_43908,Haiti,HAI,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
504192,Khulumani Ndamane,285023_43883,South Africa,RSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
520245,Mouhib Chamakh,285023_43888,Tunisia,TUN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494277,Yehvann Diouf,285023_43879,Senegal,SEN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
401924,Hassan Kadish,285023_43835,Saudi Arabia,KSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
405639,Amirhossein Hosseinzadeh,285023_43817,IR Iran,IRN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
436538,Ziyad Aljohani,285023_43835,Saudi Arabia,KSA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
485503,Yuito Suzuki,285023_43819,Japan,JPN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
484276,Ahmed Maknazi,285023_43818,Iraq,IRQ,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
418485,Kim Taehyeon,285023_43822,Korea Republic,KOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
368744,Fahad Talib,285023_43818,Iraq,IRQ,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
407114,Marcio Rosa,285023_43850,Cabo Verde,CPV,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494293,Chemsdine Talbi,285023_43872,Morocco,MAR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
506202,Bazoumana Toure,285023_43854,Côte d'Ivoire,CIV,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
480966,Laros Duarte,285023_43850,Cabo Verde,CPV,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
408948,Mohamed Elshenawy,285023_43855,Egypt,EGY,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
433367,Omar Rekik,285023_43888,Tunisia,TUN,DF,744,0.0,1.0,0.0,0.0,0.0,1.0
396885,Mohammed Alowais,285023_43835,Saudi Arabia,KSA,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
395059,Ricardo Goss,285023_43883,South Africa,RSA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
477802,Ousmane Diomande,285023_43854,Côte d'Ivoire,CIV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
504200,Samukele Kabini,285023_43883,South Africa,RSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
339820,Kalidou Koulibaly,285023_43879,Senegal,SEN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
395986,Ronwen Williams,285023_43883,South Africa,RSA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494742,Youssef Belammari,285023_43872,Morocco,MAR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
405873,Yahia Fofana,285023_43854,Côte d'Ivoire,CIV,GK,744,0.0,3.0,0.0,0.0,0.0,0.0
423933,Jayden Nelson,285023_43899,Canada,CAN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
494279,Antoine Mendy,285023_43879,Senegal,SEN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441362,Mortadha Ben Ouanes,285023_43888,Tunisia,TUN,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
516043,Adam Arous,285023_43888,Tunisia,TUN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
370986,Jonathan Osorio,285023_43899,Canada,CAN,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
466862,Garven Metusala,285023_43908,Haiti,HAI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441255,Dayne St Clair,285023_43899,Canada,CAN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
486213,Brandon Thomas Asante,285023_43860,Ghana,GHA,FW,744,0.0,1.0,0.0,0.0,0.0,1.0
486259,Mohamed Kone,285023_43854,Côte d'Ivoire,CIV,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
464458,Youssef Amyn,285023_43818,Iraq,IRQ,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
493983,Aimar Sher,285023_43818,Iraq,IRQ,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
463236,Jayden Adams,285023_43883,South Africa,RSA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
523173,Augustine Boakye,285023_43860,Ghana,GHA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
411658,Ellyes Skhiri,285023_43888,Tunisia,TUN,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
494314,Telmo Arcanjo,285023_43850,Cabo Verde,CPV,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
477825,Odilon Kossounou,285023_43854,Côte d'Ivoire,CIV,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
510850,Thabang Matuludi,285023_43883,South Africa,RSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
484698,Assane Diao,285023_43879,Senegal,SEN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
295922,Johny Placide,285023_43908,Haiti,HAI,GK,744,0.0,0.0,1.0,0.0,0.0,0.0
520247,Rayan Elloumi,285023_43888,Tunisia,TUN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
418781,Bamba Dieng,285023_43879,Senegal,SEN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
395755,Munir El Kajoui,285023_43872,Morocco,MAR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
464484,Ismael Gharbi,285023_43888,Tunisia,TUN,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
403090,Alban Lafont,285023_43854,Côte d'Ivoire,CIV,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
477855,Joao Paulo,285023_43850,Cabo Verde,CPV,MF,744,0.0,4.0,0.0,0.0,0.0,0.0
416906,Mostafa Shoubir,285023_43855,Egypt,EGY,GK,744,0.0,5.0,1.0,0.0,0.0,0.0
502245,Olwethu Makhanya,285023_43883,South Africa,RSA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
512039,Khalil Ayari,285023_43888,Tunisia,TUN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
466835,Alexandre Pierre,285023_43908,Haiti,HAI,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
372294,Sabri Ben Hessen,285023_43888,Tunisia,TUN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
412144,Alphonso Davies,285023_43899,Canada,CAN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
395860,Mahdy Soliman,285023_43855,Egypt,EGY,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
496358,Ibrahim Mbaye,285023_43879,Senegal,SEN,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
506277,Joseph Anang,285023_43860,Ghana,GHA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448662,Elias Achouri,285023_43888,Tunisia,TUN,FW,744,0.0,1.0,0.0,0.0,0.0,1.0
494350,Christopher Bonsu Baah,285023_43860,Ghana,GHA,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
512079,Mohamed Alaa,285023_43855,Egypt,EGY,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
498439,Wilguens Paugain,285023_43908,Haiti,HAI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433466,Nabil Donga,285023_43855,Egypt,EGY,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
477778,Simon Adingra,285023_43854,Côte d'Ivoire,CIV,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
466844,Markhus Lacroix,285023_43908,Haiti,HAI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
419211,Lyle Foster,285023_43883,South Africa,RSA,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
477817,Oussama Benbot,285023_43843,Algeria,ALG,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
479316,Park Jinseob,285023_43822,Korea Republic,KOR,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
486639,Tahsin Mohammed,285023_43834,Qatar,QAT,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
401893,Nuno Da Costa,285023_43850,Cabo Verde,CPV,MF,744,0.0,3.0,0.0,0.0,0.0,0.0
336439,Gael Kakuta,285023_20014,Congo DR,COD,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
520072,Fares Ghedjemis,285023_43843,Algeria,ALG,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
422968,Mohanad Ali,285023_43818,Iraq,IRQ,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
511889,Anas Badawi,285023_43820,Jordan,JOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
354861,Karim Boudiaf,285023_43834,Qatar,QAT,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
477831,Logan Costa,285023_43850,Cabo Verde,CPV,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
477853,Gedeon Kalulu,285023_20014,Congo DR,COD,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
520071,Nadhir Benbouali,285023_43843,Algeria,ALG,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
397753,Jo Hyeonwoo,285023_43822,Korea Republic,KOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
431219,Saed Alrosan,285023_43820,Jordan,JOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
411624,Abdullah Alkhaibari,285023_43835,Saudi Arabia,KSA,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
448580,Kim Moonhwan,285023_43822,Korea Republic,KOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
386366,Almoez Ali,285023_43834,Qatar,QAT,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
390535,Mehdi Torabi,285023_43817,IR Iran,IRN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
433806,Edouard Mendy,285023_43879,Senegal,SEN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
477777,Oumar Diakite,285023_43854,Côte d'Ivoire,CIV,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
430834,Parfait Guiagon,285023_43854,Côte d'Ivoire,CIV,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
486168,Cherif Ndiaye,285023_43879,Senegal,SEN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
505097,Samir El Mourabet,285023_43872,Morocco,MAR,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
367536,Baba Rahman,285023_43860,Ghana,GHA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
523354,Bara Sapoko Ndiaye,285023_43879,Senegal,SEN,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
371553,Ahmed Reda Tagnaouti,285023_43872,Morocco,MAR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
463817,Owen Goodman,285023_43899,Canada,CAN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
485409,Woodensky Pierre,285023_43908,Haiti,HAI,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
419300,Khalid Alghannam,285023_43835,Saudi Arabia,KSA,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
505495,Alexandro Maidana,285023_43928,Paraguay,PAR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
416576,Alvaro Fidalgo,285023_43911,Mexico,MEX,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
385998,Alvaro Montero,285023_43926,Colombia,COL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
463287,Marco Friedl,285023_43934,Austria,AUT,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448369,Zeno Debast,285023_43935,Belgium,BEL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
215553,Craig Gordon,285023_43967,Scotland,SCO,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
372243,Philipp Lienhart,285023_43934,Austria,AUT,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
395471,Nadiem Amiri,285023_43948,Germany,GER,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
448157,Guus Til,285023_43960,Netherlands,NED,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
483553,Lutsharel Geertruida,285023_43960,Netherlands,NED,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
371739,Alexander Schlager,285023_43934,Austria,AUT,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
482621,Kobbie Mainoo,285023_43942,England,ENG,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
